date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:06:02	470/470	---M--	200	added ('OK')	image/png	etag:%225d519c38-1d6%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/icons/control.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:03	606/606	---M--	200	added ('OK')	image/png	etag:%225d519c38-25e%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/icons/fire.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:04	792/792	---M--	200	added ('OK')	image/png	etag:%225d519c38-318%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/icons/heart.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:05	505/505	---M--	200	added ('OK')	image/png	etag:%225d519c38-1f9%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/icons/mail.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:06	756/756	---M--	200	added ('OK')	image/png	etag:%225d519c38-2f4%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:07	657/657	---M--	200	added ('OK')	image/png	etag:%225d519c38-291%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/icons/video.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:08	7668/7668	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d519c38-1df4%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:09	7464/7464	---M--	200	added ('OK')	application/octet-stream	etag:%225d519c38-1d28%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:10	7540/7540	---M--	200	added ('OK')	application/font-woff	etag:%225d519c38-1d74%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:11	24504/24504	---M--	200	added ('OK')	image/svg+xml	etag:%225d519c38-5fb8%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:12	223/223	---M--	200	added ('OK')	image/png	etag:%225d519c38-df%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/toggle_open.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:13	168/168	---M--	200	added ('OK')	image/png	etag:%225d519c38-a8%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/toggle_close.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:14	198/198	---M--	200	added ('OK')	image/png	etag:%225d519c38-c6%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/flickr.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:15	126/126	---M--	200	added ('OK')	image/svg+xml	etag:%225d519c38-7e%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/vc/blur.svg	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:16	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d519c38-1788%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:17	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d519c38-1788%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:18	5924/5924	---M--	200	added ('OK')	application/font-woff	etag:%225d519c38-1724%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:19	5848/5848	---M--	200	added ('OK')	application/octet-stream	etag:%225d519c38-16d8%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:20	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%225d519c38-339f%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:21	673/673	---M--	200	added ('OK')	image/gif	etag:%225d519c38-2a1%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/spinner.gif	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:22	265/265	---M--	200	added ('OK')	image/png	etag:%225d519c38-109%22	https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/vc/remove.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://www.valleyviewschools.net/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
20:06:23	178/178	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Oct%202020%2001:06:23%20GMT	https://www.valleyviewschools.net/wp-content/themes/valleyview/css/mCSB_buttons.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/css/mCSB_buttons.png	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/css/main.min.css?ver=4.2.1)
20:06:24	53856/53856	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Oct%202020%2001:06:24%20GMT	https://www.valleyviewschools.net/wp-content/themes/valleyview/css/fonts/icomoon-arrows-the7-32x32.eot?lp0p2y	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/css/fonts/icomoon-arrows-the7-32x32718c.eot	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/css/main.min.css?ver=4.2.1)
20:06:25	53856/53856	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Oct%202020%2001:06:25%20GMT	https://www.valleyviewschools.net/wp-content/themes/valleyview/css/fonts/icomoon-arrows-the7-32x32.ttf?lp0p2y	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/css/fonts/icomoon-arrows-the7-32x32718c.ttf	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/css/main.min.css?ver=4.2.1)
20:06:26	53856/53856	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Oct%202020%2001:06:26%20GMT	https://www.valleyviewschools.net/wp-content/themes/valleyview/css/fonts/icomoon-arrows-the7-32x32.woff?lp0p2y	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/css/fonts/icomoon-arrows-the7-32x32718c.woff	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/css/main.min.css?ver=4.2.1)
20:06:27	53856/53856	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Oct%202020%2001:06:27%20GMT	https://www.valleyviewschools.net/wp-content/themes/valleyview/css/fonts/icomoon-arrows-the7-32x32.svg?lp0p2y	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/css/fonts/icomoon-arrows-the7-32x32718c.svg	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/css/main.min.css?ver=4.2.1)
20:06:28	17834/17834	---M--	200	added ('OK')	image/png	etag:%22595e1424-45aa%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/images/top_login_signup.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/images/top_login_signup.png	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/css/main.min.css?ver=4.2.1)
20:06:30	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259089c12-2876e%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/fonts/fontawesome-webfont.eot?v=4.7.0	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/css/font-awesome.min.css?ver=4.2.1)
20:06:31	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259089c12-2876e%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/fonts/fontawesome-webfont.eot?	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/fonts/fontawesome-webfontd41d.eot	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/css/font-awesome.min.css?ver=4.2.1)
20:06:31	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%2259089c12-12d68%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/css/font-awesome.min.css?ver=4.2.1)
20:06:32	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2259089c12-17ee8%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/fonts/fontawesome-webfont.woff?v=4.7.0	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/css/font-awesome.min.css?ver=4.2.1)
20:06:34	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2259089c12-286ac%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/fonts/fontawesome-webfont.ttf?v=4.7.0	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/css/font-awesome.min.css?ver=4.2.1)
20:06:35	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%2259089c12-6c7db%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/fonts/fontawesome-webfont.svg?v=4.7.0	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/FontAwesome/css/font-awesome.min.css?ver=4.2.1)
20:06:36	182776/182776	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259089c12-2c9f8%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/fontello/font/fontello.eot?2136226	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/fonts/fontello/font/fontello6fbf.eot	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/fontello/css/fontello.min.css?ver=4.2.1)
20:06:36	116460/116460	---M--	200	added ('OK')	application/font-woff	etag:%2259089c12-1c6ec%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/fontello/font/fontello.woff?2136226	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/fonts/fontello/font/fontello6fbf.woff	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/fontello/css/fontello.min.css?ver=4.2.1)
20:06:38	182608/182608	---M--	200	added ('OK')	application/octet-stream	etag:%2259089c12-2c950%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/fontello/font/fontello.ttf?2136226	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/fonts/fontello/font/fontello6fbf.ttf	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/fontello/css/fontello.min.css?ver=4.2.1)
20:06:39	113/113	---M--	200	added ('OK')	image/png	etag:%2259089c14-71%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/images/mask.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/images/mask.png	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/css/post-type.css?ver=4.2.1)
20:06:39	276445/276445	---M--	200	added ('OK')	image/svg+xml	etag:%2259089c12-437dd%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/fontello/font/fontello.svg?2136226	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/fonts/fontello/font/fontello6fbf.svg	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/fonts/fontello/css/fontello.min.css?ver=4.2.1)
20:06:40	178/178	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Oct%202020%2001:06:40%20GMT	https://www.valleyviewschools.net/wp-content/uploads/2017/07/default.jpg	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/uploads/2017/07/default.jpg	(from https://www.valleyviewschools.net/wp-content/uploads/wp-less/valleyview/css/custom-1aaf6bec6a.css?ver=4.2.1)
20:06:42	138330/138330	---M--	200	added ('OK')	image/jpeg	etag:%2259089c3c-21c5a%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/inc/presets/images/full/skin22.stripes-stripe-3-bg-image.jpg	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/inc/presets/images/full/skin22.stripes-stripe-3-bg-image.jpg	(from https://www.valleyviewschools.net/wp-content/uploads/wp-less/valleyview/css/custom-1aaf6bec6a.css?ver=4.2.1)
20:06:42	123133/123133	---M--	200	added ('OK')	image/jpeg	etag:%2259660c1a-1e0fd%22	https://www.valleyviewschools.net/wp-content/uploads/2017/07/footer.jpg	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/uploads/2017/07/footer.jpg	(from https://www.valleyviewschools.net/wp-content/uploads/wp-less/valleyview/css/custom-1aaf6bec6a.css?ver=4.2.1)
20:06:43	81/81	---M--	200	added ('OK')	image/png	etag:%22596621f6-51%22	https://www.valleyviewschools.net/wp-content/uploads/2017/07/footer_bg.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/uploads/2017/07/footer_bg.png	(from https://www.valleyviewschools.net/wp-content/uploads/wp-less/valleyview/css/custom-1aaf6bec6a.css?ver=4.2.1)
20:06:44	143/143	---M--	200	added ('OK')	image/png	etag:%225968b5a2-8f%22	https://www.valleyviewschools.net/wp-content/themes/valleyview/images/line.png	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/themes/valleyview/images/line.png	(from https://www.valleyviewschools.net/wp-content/themes/valleyview/style.css?ver=4.2.1)
20:06:46	144324/144324	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22595e2922-233c4%22	https://www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults.eot?rfa9z8	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.eot	(from https://www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=5.3)
20:06:46	144324/144324	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22595e2922-233c4%22	https://www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults.eot?	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaultsd41d.eot	(from https://www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=5.3)
20:06:48	144232/144232	---M--	200	added ('OK')	application/font-woff	etag:%22595e2922-23368%22	https://www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults.woff?rfa9z8	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.woff	(from https://www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=5.3)
20:06:48	144156/144156	---M--	200	added ('OK')	application/octet-stream	etag:%22595e2922-2331c%22	https://www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults.ttf?rfa9z8	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.ttf	(from https://www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=5.3)
20:06:50	468379/468379	---M--	200	added ('OK')	image/svg+xml	etag:%22595e2922-7259b%22	https://www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults.svg?rfa9z8	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.svg	(from https://www.valleyviewschools.net/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=5.3)
20:06:50	3372/3372	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259086346-d2c%22	https://www.valleyviewschools.net/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.eot	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.eot	(from https://www.valleyviewschools.net/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/ultimate.min.css?ver=3.16.7)
20:06:51	2504/2504	---M--	200	added ('OK')	application/font-woff	etag:%2259086346-9c8%22	https://www.valleyviewschools.net/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.woff	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.woff	(from https://www.valleyviewschools.net/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/ultimate.min.css?ver=3.16.7)
20:06:52	3204/3204	---M--	200	added ('OK')	application/octet-stream	etag:%2259086346-c84%22	https://www.valleyviewschools.net/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.ttf	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.ttf	(from https://www.valleyviewschools.net/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/ultimate.min.css?ver=3.16.7)
20:06:53	5447/5447	---M--	200	added ('OK')	image/svg+xml	etag:%2259086346-1547%22	https://www.valleyviewschools.net/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.svg	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.svg	(from https://www.valleyviewschools.net/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/ultimate.min.css?ver=3.16.7)
20:06:54	178/178	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Oct%202020%2001:06:54%20GMT	http://www.valleyviewschools.net/robots.txt		(from https://www.valleyviewschools.net/)
20:06:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Oct%202020%2001:06:55%20GMT	https://www.valleyviewschools.net/?wordfence_lh=1%26hid=33DDA8919DCA795CE82FA37C5E833184	/Users/larsoncarter/Desktop/www.valleyviewschools.net/index4188.html	(from http://www.valleyviewschools.net/?wordfence_lh=1&hid=33DDA8919DCA795CE82FA37C5E833184)
20:06:56	2211/2211	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Oct%202020%2001:06:55%20GMT	https://www.valleyviewschools.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valleyviewschools.net%2Fadministration%2F	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-json/oembed/1.0/embed1406.json	(from https://www.valleyviewschools.net/administration/)
20:06:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Oct%202020%2001:06:56%20GMT	https://www.valleyviewschools.net/?p=37065	/Users/larsoncarter/Desktop/www.valleyviewschools.net/indexef98.html	(from https://www.valleyviewschools.net/administration/)
20:06:57	2294/2294	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Oct%202020%2001:06:56%20GMT	https://www.valleyviewschools.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valleyviewschools.net%2Fadministration%2F&format=xml	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-json/oembed/1.0/embeda586	(from https://www.valleyviewschools.net/administration/)
20:07:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Oct%202020%2001:06:58%20GMT	http://www.valleyviewschools.net/?wordfence_lh=1&hid=FC3E72B86C5050D95EBBB086460A1D7E	/Users/larsoncarter/Desktop/www.valleyviewschools.net/index2782.html	(from https://www.valleyviewschools.net/administration/)
20:07:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Oct%202020%2001:06:59%20GMT	https://www.valleyviewschools.net/?p=37112	/Users/larsoncarter/Desktop/www.valleyviewschools.net/indexed82.html	(from https://www.valleyviewschools.net/administration/school-board/)
20:07:01	2269/2269	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Oct%202020%2001:06:58%20GMT	https://www.valleyviewschools.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valleyviewschools.net%2Fadministration%2Fschool-board%2F	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-json/oembed/1.0/embed8d2d.json	(from https://www.valleyviewschools.net/administration/school-board/)
20:07:01	2350/2350	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Oct%202020%2001:07:01%20GMT	https://www.valleyviewschools.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valleyviewschools.net%2Fadministration%2Fschool-board%2F&format=xml	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-json/oembed/1.0/embedbf11	(from https://www.valleyviewschools.net/administration/school-board/)
20:07:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Oct%202020%2001:07:03%20GMT	http://www.valleyviewschools.net/?wordfence_lh=1&hid=23496BE3E04E3ED925412F4729C963A9	/Users/larsoncarter/Desktop/www.valleyviewschools.net/indexcc7d.html	(from https://www.valleyviewschools.net/administration/school-board/)
20:07:11	2063507/2063507	---M--	200	added ('OK')	image/jpeg	etag:%2259838d32-1f7c93%22	https://www.valleyviewschools.net/wp-content/uploads/2017/07/admin.jpg	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/uploads/2017/07/admin.jpg	(from https://www.valleyviewschools.net/administration/)
20:07:11	380349/380349	---M--	200	added ('OK')	image/jpeg	etag:%225980a5da-5cdbd%22	https://www.valleyviewschools.net/wp-content/uploads/2017/08/Header2.jpg	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-content/uploads/2017/08/Header2.jpg	(from https://www.valleyviewschools.net/administration/school-board/)
20:07:11	2243/2243	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Oct%202020%2001:07:03%20GMT	https://www.valleyviewschools.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valleyviewschools.net%2Fadministration%2Fsuperintendent%2F	/Users/larsoncarter/Desktop/www.valleyviewschools.net/wp-json/oembed/1.0/embed4053.json	(from https://www.valleyviewschools.net/administration/superintendent/)
20:07:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Oct%202020%2001:07:12%20GMT	http://www.valleyviewschools.net/?wordfence_lh=1&hid=9A08642EC093E44806D90676DFC78C8D	/Users/larsoncarter/Desktop/www.valleyviewschools.net/indexb0e2.html	(from https://www.valleyviewschools.net/administration/superintendent/)
